2025-06-25 01:01:21,575 - __main__ - DEBUG - Configuration du logging terminée. Fichier zappy.log créé.
2025-06-25 01:01:21,575 - __main__ - INFO - Niveau de logging configuré à DEBUG pour tous les modules.
2025-06-25 01:01:21,575 - core.client - INFO - Tentative de connexion à localhost:8600
2025-06-25 01:01:21,576 - core.client - INFO - Socket connecté avec succès
2025-06-25 01:01:21,576 - core.client - INFO - En attente du message de bienvenue...
2025-06-25 01:01:21,576 - core.client - DEBUG - En attente de données du serveur...
2025-06-25 01:01:21,576 - core.client - DEBUG - Données reçues: WELCOME
2025-06-25 01:01:21,576 - core.client - INFO - Message reçu: WELCOME
2025-06-25 01:01:21,576 - core.client - INFO - Envoi du nom d'équipe: name1
2025-06-25 01:01:21,576 - core.client - DEBUG - Envoyé (7.0s): name1
2025-06-25 01:01:21,576 - core.client - INFO - En attente de la réponse du serveur...
2025-06-25 01:01:21,576 - core.client - DEBUG - En attente de données du serveur...
2025-06-25 01:01:21,576 - core.client - DEBUG - Données reçues: 8
2025-06-25 01:01:21,576 - core.client - INFO - Réponse reçue: 8
2025-06-25 01:01:21,576 - core.client - INFO - Numéro de client reçu: 8
2025-06-25 01:01:21,576 - core.client - INFO - En attente des dimensions de la carte...
2025-06-25 01:01:21,576 - core.client - DEBUG - En attente de données du serveur...
2025-06-25 01:01:21,617 - core.client - DEBUG - Données reçues: 25 10
2025-06-25 01:01:21,618 - core.client - INFO - Dimensions de la carte reçues: 25 10
2025-06-25 01:01:21,618 - core.client - INFO - Dimensions de la carte parsées: (25, 10)
2025-06-25 01:01:21,618 - core.client - INFO - Connecté au serveur. Client #8, Carte: 25x10
2025-06-25 01:01:21,618 - __main__ - INFO - inventory created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0}
2025-06-25 01:01:21,619 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,619 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,619 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,619 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,619 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,619 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,619 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,619 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,619 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,619 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,619 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,620 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,621 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,622 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
2025-06-25 01:01:21,623 - models.map - INFO - map tile created: {'food': 0, 'linemate': 0, 'deraumere': 0, 'sibur': 0, 'mendiane': 0, 'phiras': 0, 'thystame': 0} []
